
########################
2024-07-18 11:43:36,     0,  55,   0, 102,   0, 126
2024-07-18 11:43:37,     0,   0,   4,   0,  63,   0
2024-07-18 11:43:38,     6,   0,   2,   0, 119,   0
2024-07-18 11:43:39,   119,   0, 119,   0,  51,   0
2024-07-18 11:43:40,   119,   0, 103,   4,   0, 119
2024-07-18 11:43:41,   119,   0, 102,   0, 103,   0
2024-07-18 11:43:42,     6,   0, 119,   4,   0, 102
2024-07-18 11:43:43,     0,  51,   0, 103,   0,   7
2024-07-18 11:43:44,     0,   0,  55,   8,   0,   6
2024-07-18 11:43:45,     0,  51,   0,  51,   0,  39
2024-07-18 11:43:46,     0, 119,  55,   0,   6,  32
2024-07-18 11:43:47,     0,  51,   0, 119,   4,   0
2024-07-18 11:43:48,    39,   0, 119,  70,   0,  55
2024-07-18 11:43:49,     4,   0, 119,  70,   0,  70
2024-07-18 11:43:50,     0,  35,   0, 227,   0,   0
2024-07-18 11:43:51,   102,   0,   0,  35,   0, 127
2024-07-18 11:43:52,     4,   0,   6,   0,  35,   0
2024-07-18 11:43:53,    70,   0,   0, 198,   4,   0
2024-07-18 11:43:54,   103,   0, 102, 128,   0,  55
2024-07-18 11:43:55,     0,  39,   0, 103,   0, 102
2024-07-18 11:43:56,     0, 102,   0, 119,   0, 119
2024-07-18 11:43:57,     4,   0, 119,   0,  55,   0
2024-07-18 11:43:58,   102,   0,  39,   0,   6,   0
2024-07-18 11:43:59,     7,   0, 103,   0, 103,   0
2024-07-18 11:44:00,   231, 126,   0, 132,   6,   0
2024-07-18 11:44:01,     4,  16,   4,   0, 119,   4
2024-07-18 11:44:02,     0, 103,   0,   0, 103,   0
2024-07-18 11:44:03,   103,   4,   0, 103,   6,   0
2024-07-18 11:44:04,    39,   0, 103,   0,  39,   0
2024-07-18 11:44:05,    51,   0,  38,   0,  70,   0
2024-07-18 11:44:06,    99,   0,   7,   0,  55,   4
2024-07-18 11:44:07,    28,   0,   0,   2,   0,   6
2024-07-18 11:44:08,     0, 119,   0, 103,   4,   0
2024-07-18 11:44:09,    35,   0,  51,   0,  34, 228
2024-07-18 11:44:10,     1,   0, 103,   0,  55,   0
2024-07-18 11:44:11,    35,   0, 103,   1,   0, 119
2024-07-18 11:44:12,     1,   0,  51,  68,   0,   0
2024-07-18 11:44:13,     3,   0, 102,   0, 127,   0
2024-07-18 11:44:14,    38,   0,  35,   0,  35,   0
